SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
4328038,13,17686,48,5,0,65,44:33.1,XO0OAPZ0RE5AE98JR2S9
3987968,15,37223,232,10,0,150,20:54.3,J7SSWELO0CIV8EZX67IG
1119466,20,39990,349,11,0,220,54:34.3,7SQLY82IBB1TXYL2BJIX
4949785,22,4884,319,2,0,44,17:25.3,31SQ508C74V5006CISQ8
4483769,15,72164,167,19,0.2,285,27:19.2,C4DAW5ITHF6ZYJGJ71YY
1102810,23,909,30,1,0,23,44:15.7,IA3BJJNPCCH8D4HHVCDT
1085580,7,36863,450,10,0.1,70,33:30.3,YNGUQDQ05WLB71OWRCJB
3992105,5,89080,210,23,0,115,42:05.5,JQGGY0RKE9JNNWXK1N6L
3287398,17,35128,380,9,0,153,33:02.3,YN38D1R1DXZ2P5WXSL86
1331058,15,70204,144,18,0,270,50:25.6,SSM0RGM20AUX44903WYX
1168240,11,41575,394,11,0.2,121,12:57.9,RDSRBH9BBSSYWOMDO75B
4539192,12,73019,277,19,0,228,41:35.5,Q2CZUSJQIAT7XIOIK3UH
639820,9,43549,29,12,0,108,45:41.7,4XJC2X3TIJNS60OL0VG5
5764653,3,70026,287,18,0,54,56:57.6,6ZRLUMO2F2N7YQTOCIPS
144251,5,21038,322,6,0,30,23:58.3,38SB3JQDWCTOOG101Y0M
6500498,18,32321,78,9,0,162,31:16.0,9U3YNMCVRVHXUXPHJQ7E
654119,12,34209,49,9,0,108,40:55.6,K2VL26AH3A53NYEBVXRI
6021443,11,5287,206,2,0.2,22,51:16.2,H2521PEBRO9X29D2147K
2203515,9,71898,355,19,0,171,02:57.9,KGLM7WVE1ZSYSSA5HUMV
6506252,6,67406,389,18,0,108,24:11.6,FKP92LKSZB5IW2RLJCT6
627163,19,82858,168,21,0,399,48:51.7,U0BDEU04Y2PEDKWECA3P
1984057,8,45828,71,12,0,96,36:31.1,8Z8467PLB362W9CRDS0H
2716590,10,96221,378,25,0,250,24:45.7,LSMIFB9X00UZ8PXOXQ32
3161878,21,42645,333,11,0,231,07:49.2,IH8B1UNSIPMSOBW378LP
365270,10,50521,76,13,0,130,16:39.7,U7OKNDBKOVMMZJD4J5V1
2891188,12,53809,37,14,0.1,168,58:24.8,PQSK9YESNHSU2VRWPUME
1172198,18,13257,74,4,0,72,00:36.8,8SB3E3WRINEWFW3H419P
1795748,18,39191,382,10,0,180,55:15.3,WEY8ZW5R9NF87JOE7Z22
6233429,14,11391,172,3,0,42,06:37.2,SP7MEVSSO1RDPSX9BR3J
4163169,19,82603,403,21,0,399,25:37.9,A1YX63HNKXFPY7AGG4L9
308643,10,25436,236,7,0,70,38:44.0,GAFF5GJSOXNAWFMT6GPV
4746339,17,78209,414,20,0.1,340,41:14.7,KUSHLR025E8EB0RXSTIN
4666753,11,39022,351,10,0,110,27:18.1,6RCQWI0OMXJSU2ZWVAXH
6608068,20,47578,427,13,0,260,38:01.7,12H63HLEY7TDJEKU3NTW
5791251,12,68320,447,18,0,216,25:33.7,DBCIHEBFIWH9EOOM70H8
3324914,11,70446,275,18,0,198,17:45.1,BOXYD6CVUD6JA3VUAKL4
4424659,15,76984,12,20,0,300,17:28.8,JBTPQKQ42YTQSNG2PR9N
3271811,9,92353,118,24,0,216,29:58.6,LWK7MW0QBY8KPNBGMK9C
2193312,11,94539,331,24,0,264,45:27.3,QHVGEKPD88PJ97CPWHFT
1140811,9,51952,345,14,0,126,57:41.0,I27RCKR521H0E5T0ZWD1
2402887,12,35142,297,9,0.2,108,39:49.5,YEN3XRNNCXGH43833JI8
4887583,13,89334,426,23,0,299,51:04.0,D8N4KDTU54R89V3ZUBN6
6717015,12,1548,141,1,0.1,12,42:31.3,DH2SRJ9CJDSMGD8F2CD6
2732726,7,22523,58,6,0.2,42,01:14.5,OLKVXRRN4FNCQMWGIRQE
5869386,21,30787,433,8,0,168,59:24.3,59USEOTDMK12RGDZUA1H
6696720,19,73495,306,19,0,361,19:56.1,U75FMU2CZNX1BI5UNBT6
1502508,20,44035,149,12,0,240,26:12.2,DRLK5G61AF5VQKCI5GB7
1248375,8,27666,101,8,0,64,25:22.6,5NFA81MW5VTIUEF0MBM2
5339358,22,93728,435,24,0,528,50:21.0,9C59M7DVKSDXU30RKCDM
5986245,15,28328,132,8,0,120,28:59.4,8KP4AQDGQCY8SD57HUHT
903545,11,50412,32,13,0,143,13:05.8,Q5TY6KBESZ62GP35SI5H
5468928,6,24710,131,7,0,42,26:24.0,BQHHW0WHB20GB8OMVGT6
45806,20,13545,260,4,0,80,19:50.7,Y789CDV1CRO74YWFOW33
961057,18,71886,293,19,0,342,58:43.4,2IAYWSL96XMGERUPS40T
1431645,8,19444,2,5,0,40,31:22.3,EDRVKIVOLB0MZQH9YNTD
2383333,17,53500,115,14,0.1,238,56:13.4,V2MZ40TQ7W5SBFELLI1O
3801625,10,47909,262,13,0,130,48:17.9,DUG4FIEEWZDCLQXRNVH6
17185,19,37534,108,10,0.1,190,13:39.2,0CPXLCGGLYDWXA7WHU07
2468653,17,23339,451,6,0,102,48:48.8,XLWUB2TGN2MNCST7S8L0
1703254,4,53060,280,14,0,56,12:00.8,DGW5WKDOHOJQM7RKCQ74
3086237,2,39908,399,11,0,22,16:43.9,ZBTMVJCIAOZEQUPBTEUK
3146077,15,14835,201,4,0,60,08:39.8,1XR80D9E17390ANLJSF6
1489419,15,93693,410,24,0,360,45:59.2,7EF9ZPPIULKSRWI4VPZO
6402152,7,26490,345,7,0.2,49,57:17.6,19P1ETK487XY5Y5US3TM
147282,1,61655,252,16,0,16,09:11.3,CRUI3NNUBI0NQVTVNZFU
4106743,22,40539,57,11,0,242,29:49.3,26IQCCNH8B634M8HARTO
4047339,1,55866,176,15,0.2,15,05:21.4,V9PMI3XL487OB79K8LY7
5702801,14,34146,447,9,0.2,126,54:33.2,JVIUEIKT3PKZ96XHH97H
1208801,7,67404,135,18,0,126,40:55.0,X7RIJYQR5FWOR8M24JU7
5161371,6,97090,281,25,0,150,57:22.5,IW2L77K5WBWXRWNUZORJ
3458400,11,38880,124,10,0,110,43:21.9,PK9PMTQAYKIZNKUMMCE3
5993903,17,73799,120,19,0,323,04:44.3,OBO8K6SW49HIVKX3JSVV
6280,4,57923,102,15,0,60,36:51.3,WY9453ESQRDEUJQ34NGD
4303650,23,1955,270,1,0,23,45:29.0,ZXEUMQ64CF365TFB684A
6602266,10,65538,32,17,0.1,170,43:17.3,F8QQ0GOTR0IE6LIORSF1
4992809,8,21467,256,6,0.1,48,07:44.2,M2ZBXXT6D8QLWP6K5Y65
826622,6,54579,229,14,0,84,36:58.9,W1HOH1F4CVM70EQNG8J5
519097,22,87644,374,23,0,506,12:13.2,TZTTGOI8H5XT4IO42WOP
867593,18,5798,443,2,0.1,36,57:41.8,57UW6B6TG7A0392PWZCX
5306988,20,58465,109,15,0,300,17:13.6,MN32UB6IRH899FLKI44F
3794135,7,61726,57,16,0,112,44:50.4,JIYHEKPOV3UST3RI6A9X
1159843,7,38244,258,10,0,70,27:48.6,T4NU9PZLZXRTMFKONXVL
1039597,16,94531,389,24,0,384,18:34.0,AA3P0ZJ0B6S57US1Y04K
3999028,4,28806,449,8,0,32,31:01.6,A7RZ2F8PC80ANSNQW2RC
2624848,3,75154,339,20,0,60,07:46.9,BLXD0ZHKVP7JGHI0W3WW
3929692,23,71906,157,19,0,437,19:47.0,SXJN7O1XGNXWWIH86NUU
105978,14,1350,282,1,0,14,14:39.5,G9UISJH1CDKXB0WF3PKV
238886,7,13397,413,4,0,28,36:07.5,TEH3KRW915NY1JKG04WX
1877222,8,7302,100,2,0,16,35:48.1,BRM8IYHK8DJ9X8US05CM
5614407,13,34990,268,9,0,117,29:45.7,GZ5SWNRGS1CNYFL6C6AQ
3362946,5,56453,302,15,0,75,56:39.6,0LAGFCKPC4I5Q6X1K0JO
4829617,16,54164,153,14,0,224,20:45.0,0X9MVB7WAGJJSM789USE
6531190,15,95193,214,25,0,375,48:37.1,UMIEA6UGHS8QEAABOOHA
1836068,17,17611,158,5,0.2,85,20:56.4,Z4YS1D8E0H12MXI1V0YV
4997850,2,16983,385,5,0,10,37:54.9,PMYUCJH4WDAUHVHHDJ3A
6430250,8,62959,49,16,0,128,38:22.2,NTKXDOHMGUZBIXI954UX
5569828,8,91976,380,24,0,192,46:50.9,QPRQ67ISD8U20LG8IR2R
2241439,2,42213,429,11,0,22,33:46.2,4VBXTISKTTSUEL4NB1SO
2398841,1,30605,124,8,0,8,07:57.3,BTDP7BMT2XB1GCWG3VU4
4475579,3,48421,43,13,0,39,50:44.4,MGHYFECCELQNR2STALKD
2151381,6,19552,55,5,0,30,37:46.1,SZBNBYD9WPIYAYJLD962
5046601,11,49512,20,13,0,143,51:22.2,7BQ2AOQJPQI9FWWKUN3X
4241223,18,65321,220,17,0,306,47:22.7,AU3R11TMCNCBEFT877O8
5311470,18,84168,210,22,0,396,32:41.8,ENI0V2NLD8319HG3O68L
4793223,3,78,161,1,0.1,3,18:45.6,4PAC6VL1BCVFEAEB1ECW
5264951,6,88441,389,23,0,138,57:07.6,UBPPC0EAT0DWNLSK9QZC
6731835,13,76222,63,20,0,260,14:20.0,0NOF9W35ISJAAHCMX9EE
2730127,19,17941,104,5,0.1,95,37:43.7,41UD2EPZYIFKTEK32B9U
1388263,21,65695,381,17,0,357,40:18.0,P1ZRE0RK1XWY1WU5UD4O
96321,8,37992,450,10,0,80,40:27.4,1S6YG3A3MAXZLLHFJVC1
4554896,1,70016,324,18,0,18,38:28.3,JJPK2MA50C2WYO5DPM4L
3709207,14,22156,297,6,0,84,07:51.8,1C1UWBIQIF7W9N0O7S1M
4902633,21,50862,212,13,0,273,43:59.6,XKPJZ6UJXC7OKP2J6Y10
2062926,14,7639,381,2,0,28,46:38.1,IMIDE1S62NKRWROYZ3N9
5493545,2,69420,87,18,0,36,13:27.1,VV1V9PTTE6RCFQN76GRV
5171898,9,18294,191,5,0.2,45,54:58.0,PBE7VTFZOU4GWW3L0VSA
2455956,11,73849,323,19,0,209,28:14.7,LJUOBODQGV9SRF45K5RF
4334124,21,49099,191,13,0,273,45:17.7,DWCZUA1URPPIZU06K7PO
1926464,13,14204,27,4,0,52,26:27.2,WN41CLVZISODY5EIC59Z
1267426,6,94694,252,24,0,144,04:23.9,E0P4BV0UPIZVN94V2WVA
2213583,9,68454,295,18,0,162,14:08.9,YU3O62BIINHSQRID16NM
2167288,8,39765,452,11,0,88,47:35.1,XLAVHCPUSDM1IEHTWJSC
510693,5,79996,99,21,0,105,40:36.4,307WNE6EBX7W04TFV6U2
75571,16,94714,389,24,0,384,52:44.6,YQLDJM3ZT2UNS9TFII9C
3553073,16,86067,68,22,0,352,26:35.5,PPVQXFGW2GB1C867FKK7
2036322,7,27657,123,8,0,56,31:33.8,9AGSJF2I4GHLOK90FYMN
716878,23,78016,225,20,0,460,40:00.2,P74PULMIXJFSPCIIIPLP
3690425,21,51849,210,14,0,294,57:38.4,9ZJ70B48OCBGN2RMJTUB
4907387,22,91020,184,24,0,528,45:44.0,AV3F5HTJ69UR28SSQBCZ
5806854,5,30518,204,8,0.2,40,06:22.1,R03A9H1S3C24MBQA2VM9
4441968,4,50618,12,13,0,52,08:37.0,61PTBKBVP9ERT3VXZCQO
5653726,2,31513,322,8,0,16,53:22.6,A9FKQPHE7G4Y34D2GMJX
5649451,1,34937,171,9,0,9,16:00.2,434B405KFMN4URFQ0U0F
5842132,1,51031,114,13,0,13,13:20.8,SFA7BBXQOQWSAXMBGXRQ
3576852,3,68362,40,18,0,54,14:32.3,VWZ1ZH7MPUMOUZ9TBX6X
1867760,22,9850,168,3,0,66,34:54.7,S3KN6VYCODFEDY3MVD1Y
4211144,20,5742,384,2,0,40,20:38.5,T1O702VSO9ACST74CIHB
3366250,1,96509,411,25,0,25,25:24.0,TFPK33PMI5CU9FZB5VPB
202837,2,74645,366,19,0,38,51:17.9,GZT7QBNT3FM277G63A6V
799067,3,94198,109,24,0,72,06:36.3,JAMEZNAWBDBZC3CM1A78
6470767,14,81216,78,21,0,294,45:57.6,5QFE93F69YJQ1GYAUC2O
3720468,9,51892,347,14,0,126,37:11.2,L2UH2KT94SLNMKMR5SG6
4393737,15,5751,326,2,0,30,09:38.9,TGLI5I8JKAYI94T3FK3J
6111392,22,88503,158,23,0.2,506,17:18.8,9UOBZALE6V4KRSPLUI9R
32731,10,94007,346,24,0,240,14:23.6,PWUSHI1RR84NW78XI56K
3743589,2,49646,313,13,0,26,27:21.3,THALR1O3ZYZYDCI0QXHR
6362229,17,15917,363,5,0,85,37:16.2,W2G80N7WO4YEEEK5FENU
3618019,17,92546,119,24,0,408,21:59.2,V63M07OTPQTA2TT5107V
11240,20,80143,340,21,0.1,420,42:02.1,GRNWR6L27QJ9I3DLRTFQ
4921503,16,82214,245,21,0,336,09:54.5,TE7MD6WM3RVIZM97SGC8
3354548,23,62805,43,16,0,368,00:53.3,R1RUW6QACY2P5AYDK8UR
1677079,13,5898,140,2,0,26,48:34.7,CLT10T91K16587VZVE4Y
1767673,11,55003,83,14,0,154,12:40.2,Y91F64E7JLFYXK9T3SAG
220620,9,43857,16,12,0,108,09:44.6,6OMSZXIK1D9MH71DZM0B
2858337,17,18694,174,5,0,85,37:02.6,03YJ0ZMK5JQR98JUCVQ6
724079,12,63903,169,17,0,204,48:29.6,LNOQ35M16IJ908MKTV5S
1155468,20,78836,340,20,0,400,08:39.6,N2PVH561MIEB15VAFFKC
228304,16,51399,135,14,0,224,50:11.8,U4GRDECL1HYZUODRYXCB
4319434,19,11317,22,3,0,57,05:46.4,YZSRJ023U7LAZBBYEBPL
3018729,21,35577,38,10,0,210,06:17.9,W9151T6H1387ZH37RU68
312572,20,4,104,1,0,20,28:56.2,PQ4CQ2VB9ZQFOCHTILSR
5839903,11,62467,190,16,0,176,04:37.9,KEXQFZ7F9DRZH5OML4H9
3713899,22,28142,375,8,0,176,42:17.9,6OHMTE9FRB06GHKDQJTI
4368391,14,25527,354,7,0,98,37:45.0,MI3FJ1IP22874TGUBQVC
3065052,17,29060,62,8,0,136,17:14.5,JCPE7WNKAAXWX1PEWJ6V
6685438,18,39208,396,10,0.1,180,13:48.2,JC0RP1SE6OCEX29REP1O
5225461,2,38451,385,10,0,20,07:17.0,W607O1X4CY6QDMOBM5KC
4469487,23,54765,425,14,0,322,22:18.0,DBHR4HHC1ZPRXIYD32AS
3165830,4,14282,58,4,0,16,24:10.1,MP38BNV9BO4LKAVO3PDB
6474489,11,39351,381,10,0,110,34:57.2,G3E1K92YNXKUEMP2OHMJ
4723674,2,84675,255,22,0.1,44,23:19.1,LR3FYIJ4FCPACLOY7673
412738,3,85284,232,22,0,66,42:44.8,I9SWTUS8J5W034V47S9M
1287219,6,91456,207,24,0,144,00:26.2,PGN8RXHHAM1D1NG9PU80
1513886,11,51141,59,13,0.1,143,27:22.8,EHSSOAS61P5Y5HLWRC8A
6736988,7,18672,15,5,0.2,35,29:25.3,B1J16AO2RL5HY4KJODFZ
5274720,22,51715,172,14,0,308,09:43.1,2U49P4P5AH64KSTDDJ89
4015781,8,23782,271,7,0,56,01:38.3,2C9LJK9Q53M9P2FL4VD9
1175587,2,85173,20,22,0.1,44,54:52.6,JO6Z612JTIPEVQFLUZDR
2183760,19,27288,443,7,0,133,04:35.7,PSSZSBAQWXKZKQIKYVL6
6616434,10,66092,240,17,0,170,54:46.0,SFTXDUSXX00FO74W9V1T
45786,4,84000,182,22,0,88,22:30.2,9FM154IOFA0TMRKZ7PND
6591494,22,64371,326,17,0.2,374,54:02.2,XR1O9XW7TZ68H3IJEF59
1885032,16,90511,115,23,0,368,09:01.3,34C53TV1BBNM5SYWV31S
993016,16,29468,102,8,0,128,01:34.6,4WYQSN9A2VQO581ZZQZI
5375034,16,13806,367,4,0,64,53:25.7,KO5MVTIGE1TQZLCAALNT
4884850,21,23020,327,6,0,126,51:38.4,GYUFB4HEY4LXY5DRW1Q3
4997786,9,38019,425,10,0,90,03:55.8,NI3W1LZNGMVVZX2J8GNC
1166798,17,78902,424,20,0,340,24:59.0,4FV8N5M9UPND29RP9ERH
117580,14,90697,174,23,0,322,26:20.8,ELRULMBMK9RUE9UBP2MM
3999228,22,29156,386,8,0,176,38:06.4,Q8NWA1OSUJPMJI1PU9O6
1693871,18,569,162,1,0,18,00:04.0,CQGWDA45H4ECH4PC4DYQ
453972,18,65864,20,17,0.1,306,02:27.2,JE8OY7BX2ZCUIKZ4TNV3
5066521,18,27359,12,7,0.2,126,36:40.2,09XR49Z7HGM3CDR2QVH8
1154675,2,77789,170,20,0,40,35:39.4,M0Y5ELBWT72A1Z0UP0BZ
57549,20,11062,229,3,0,60,43:06.8,V7W0FFFCC4IXS7SH0RGZ
2176932,13,69730,209,18,0,234,10:10.3,IJ4EKGZTT5QZA10HYI6H
959712,1,88896,331,23,0.2,23,35:22.8,NDUK3RDRKO8C6NNKF8K5
2488865,14,32503,416,9,0,126,08:26.7,OBTDGXYSQ7YVYIQ6ADZO
2190712,21,97816,298,25,0,525,11:55.2,RUB9B0C1SL0MQZI6E2RG
5208524,1,12944,136,4,0.1,4,56:43.1,909GXLU5MYM3BW2W99CR
4245946,4,43921,165,12,0,48,15:25.0,37A27IWQYCQRF27GMZCX
2790594,7,47917,366,13,0,91,23:23.4,SAHE2UK3XPCUX8MR19UD
5655210,7,43127,306,11,0,77,54:47.5,4MLT1M6BEXVLCQV7GOFA
1854618,18,53483,320,14,0,252,17:58.5,OGQL2GAYAYH2FIT7E6SB
2654613,21,91300,208,24,0.1,504,46:14.1,9SJT7YJHH68ZO946ZTXK
1058811,2,49876,73,13,0.1,26,04:08.8,HUFRR6MQ9S7OKO9DXS4V
4694498,13,46301,152,12,0,156,26:50.0,JY6HQF69QJ228XWYPZMZ
6565629,21,27818,165,8,0,168,53:47.5,XO9BKVHUPSSZNCMIJXXM
4249822,9,91609,352,24,0,216,45:38.3,5GG16318L0A8WFWX3476
3533620,14,23765,112,7,0,98,33:16.5,13YNGPPDCPVZL7B3FNBP
1127341,13,59895,314,16,0.2,208,37:43.2,4FMNYN0ALBB4648I61LE
3556509,4,84377,425,22,0,88,10:21.7,6370J0Y3ZIMZKNBRTC11
1536666,3,95346,120,25,0,75,49:35.7,Z5RJTR7EA6Z9H8A303M7
3775924,12,72441,277,19,0,228,38:53.0,IQFT8T1OY98QQ40E12XA
4193289,18,61352,404,16,0,288,09:59.9,CHFLK90D03NI503KKGRP
5574904,11,35072,332,9,0,99,38:06.0,EBVA4PYFIOZQTDFB4NLW
6203228,22,58452,40,15,0.1,330,57:50.7,8P499BCFKT20OEAZSN7F
1660199,15,24962,314,7,0,105,56:55.5,O7TCZ4DO0SYJ0FS97DTJ
3944758,2,47850,66,13,0,26,06:38.9,4X74XPK5JGJVRJT4Z389
3521438,3,97153,137,25,0,75,20:48.1,MTOJ2WI4Z8WAB1DNNGMW
6143903,11,86294,443,22,0.1,242,11:10.7,6EG4841FRMEZSYW59RMZ
392838,9,18361,409,5,0.2,45,55:42.9,8QJ142Z7UPCA1TO66NHG
1344728,21,43705,115,12,0,252,12:24.5,6EIXX0VIREPO1AN1NROE
4334901,20,84101,175,22,0,440,09:20.3,NDXZ5BC7PT61PEUEDXVY
1683488,15,29951,132,8,0,120,37:42.1,V6LDO40B19R8JGVKWJCK
4177581,22,68840,143,18,0,396,34:55.0,CK8KNEO4L1UVDOHXHQWU
4331603,8,247,14,1,0,8,45:28.8,HXVSM5FDB0HWY3JZ3KDG
689967,12,95810,307,25,0,300,25:40.0,S1W0ZXAPIV7A011ISKB2
3954437,6,39739,286,11,0,66,44:14.8,WX2C2LV8ALPN8D5Q3CRE
1831461,14,38834,32,10,0,140,58:20.0,A19UMLKIXVSM8F3I0PCG
4009068,11,86794,240,22,0,242,15:11.5,CKL3WGSIXZY2C6FSDZC7
1469598,18,48034,47,13,0.1,234,51:19.1,6376GDPX9WKAYGZ3NCK1
747624,19,39222,144,10,0,190,36:03.8,RJBOY6X5YKB2XNAYI5LJ
3760704,9,38434,417,10,0.2,90,47:24.2,X7GI8CQWV1M0G2AXAUW8
3507780,19,81010,384,21,0.1,399,57:19.8,63RT92M2J69DP40YF06J
6466890,16,6138,277,2,0,32,22:21.1,S9P3C5JCR0W55V0AR4TP
1047318,1,10548,339,3,0,3,07:09.2,OBRRUSDA47TWSC3APN9O
2196419,11,79111,356,21,0,231,01:43.8,TO99P0EY6T6YF6GSKMUZ
2205856,14,80122,289,21,0,294,21:50.9,VE25TMPTLFI5GMX400QU
882453,16,61814,31,16,0.1,256,25:16.7,Q7HJIVB4GG087UM4CJSX
489256,2,64550,10,17,0.1,34,32:18.4,EJBWMTNZ5FR8GEU3N55E
5013041,12,68311,214,18,0,216,46:48.7,3QS7A8R9AQTXKLCWVGYO
2149448,23,52200,172,14,0,322,35:17.2,QMWMMI8LSR0PQTJ341K8
296895,13,54286,40,14,0,182,29:09.9,H4JJDFFDXESH48B4J5MU
1637431,2,70628,93,18,0,36,,EVWY2IVN6V0VTC471GS4
113839,12,65957,406,17,0,204,04:22.2,GTTMVPCG9GWU24PNYOKL
2288455,16,53359,141,14,0,224,22:32.4,CQ4G6H1TKRQJH9Q39YFY
4281560,1,24029,268,7,0.1,7,20:16.1,HTR25RSK9ZUWVZGCG8ZL
4731311,1,27945,81,8,0.1,8,57:05.7,H7GFCTBOCPKZ3897ICM9
2781310,5,48818,439,13,0.2,65,19:06.1,ZD5UNM3ZBFXGX4F7CNL5
4137831,14,42567,103,11,0,154,26:23.6,7SEIWKIRXTGG9MSZFLB7
4886587,21,96174,282,25,0.1,525,44:05.8,43AYQR4QTA416FGYYGXI
529353,23,38576,19,10,0,230,14:21.7,68W5GY41A08ZTWR8Y1BN
6614182,5,70912,3,18,0,90,50:48.3,817QG2S90N2NSU4476JK
6047130,17,20817,217,6,0.2,102,50:09.9,CLF4491KY29XRYHRZ88X
1730037,11,5990,201,2,0.2,22,42:46.7,DPTOQR7OUM4ZQEBXYVCJ
5901123,1,5914,284,2,0,2,38:35.9,OF87MQYL4CWB5M5O4E16
2497381,16,17262,423,5,0,80,17:11.7,FPY401S3S2E1B9R6JURL
1116745,7,76039,440,20,0.2,140,25:05.2,O0KTFC42VQPR6L8YU6DF
1077034,12,4795,160,2,0.2,24,43:01.2,RSHDVO4F6DYCV4UTA0OP
504920,8,9464,105,3,0,24,01:52.4,SA6RH4KLAH9X5QUJHYMF
1068593,23,20416,25,6,0,138,03:37.7,GYQUV6K4R7EGZN2TTDDT
4095553,4,6484,416,2,0,8,40:08.8,RBHC2PYWZH5GRFUZ3B1U
4945861,23,3668,68,1,0,23,04:13.5,5M0L2CQLZOPJTKGKMJA5
5013671,7,65581,339,17,0,119,14:57.2,L1L1FAW48C64KQCPLSGV
4729168,14,83257,324,22,0,308,56:23.4,3LVADSWK1VEU0SV3CH47
2769850,11,31252,34,8,0,88,37:41.3,YIALITVZVZLYL2UDCQEQ
3712658,1,34196,145,9,0.1,9,36:33.8,4WK6QJ541G1UDDFSW2L5
1175329,12,244,350,1,0.2,12,38:46.3,VL2DZOVBYU89B3QL800X
2437065,5,69750,223,18,0,90,23:58.5,GFDWQQRBB9Q5MS04AS7N
1219307,10,93835,121,24,0,240,21:31.1,W053EJD90695KB253FBY
5260346,6,1282,309,1,0,6,44:17.8,EDIM084ZVZSZR37IE6DJ
3067799,15,54374,202,14,0,210,02:06.4,HX0X4825LARU063SGRM2
2973003,1,46008,54,12,0,12,41:34.1,KSKSSGV5S2IIUASLDR61
4806683,13,95762,286,25,0.2,325,40:11.9,2Q9N1ZZJCJEZJ5YGD2MM
2655026,22,21615,298,6,0,132,16:20.9,BLLJP5RC8EPGUFDDDTM0
473876,14,32600,189,9,0,126,32:56.9,IHW9RZK0461FGDC21NPK
2026027,12,59015,125,15,0,180,18:40.2,ENZYEOWAU9EBXYKRHNRQ
5053834,12,58092,115,15,0,180,32:04.0,8ASNFO7TJ2Q1LMLYHCEF
6694536,21,66442,167,17,0,357,08:03.5,9LDCSA8AFM2I5U7TX4CS
3228005,16,28477,95,8,0,128,12:35.8,BP0PUAUXJUY1F3WJ2JRM
4620355,6,95499,242,25,0,150,03:44.8,JFAD775RGUVR7VEX30UN
3809890,5,74340,38,19,0,95,24:59.1,6S2VR0369HC549T3BSU1
5260805,2,3448,10,1,0,2,26:28.9,ADQA5TI4TBQA9UUQWV60
2591589,10,65260,253,17,0,170,04:14.5,BPRA75EHS27Q09L311XJ
2305352,4,46542,193,12,0,48,17:49.3,OK373EFHC2WIYOYCFT1Y
3014408,16,41414,15,11,0,176,56:43.6,RUQU7CZVUHO19FC6I388
3944762,3,55330,111,15,0.2,45,50:39.3,Y0B8PR858M2KB16E4SKK
5505169,18,66849,261,17,0,306,09:36.2,5331KC879RVBJU78MWF0
5064492,22,97781,270,25,0,550,09:58.5,6G55F5IH6GP9SOMEYFL0
2446549,3,12885,68,4,0,12,27:10.4,UHJAIT3R9FUV7FTMATD9
2658311,7,15867,219,5,0.1,35,56:16.4,R3HOXZ7KD0P3R7NP9MW7
5281650,16,31315,361,8,0,128,27:46.8,7T95AJ0HN8H7IHETTSYT
946052,10,98277,161,25,0,250,54:31.7,62F18V4C74U0YRZ061ZZ
4736810,7,41603,68,11,0,77,18:57.4,ZM2BS1Y0ZRU4FPA294ZP
6136043,14,73360,1,19,0,266,30:25.3,9P82B882HTSF7VMWXQIV
2411610,3,43340,199,11,0,33,30:27.7,7LGGQWRE15Q0OIMLRGV4
5674771,2,73327,351,19,0,38,56:26.2,9KS8U6OFDPPNMKWTWO4B
2134246,20,14499,262,4,0.2,80,50:04.0,R6UGWS9P0B15YN1LJY5P
2692113,17,89594,303,23,0,391,58:55.8,DLOYHH8P05YU7I3M8UNA
5413023,15,81864,65,21,0,315,23:32.3,CNLQL0PRKHPT9GO2IS0Y
5824104,20,9517,449,3,0.1,60,23:52.8,OVV6D46FR32RVDF49QYI
2064378,13,62621,356,16,0,208,31:16.0,W96U12826GTWWG7E1SAI
4019199,18,8355,251,3,0,54,51:47.9,5LAFRRE37379JTT5JFRG
5350771,21,39688,297,11,0.1,231,47:08.2,4AVHY318O9MX1NQDW9SO
775789,10,46177,26,12,0.1,120,47:53.6,ZFPYGS60YLQW5RI2H27X
4421285,6,72828,432,19,0,114,38:43.3,AEJHBACTIPY0UH8Z40G5
2822929,11,11909,44,4,0,44,35:21.2,E4FOYQ6K5XJ14385YO8R
1624588,2,34268,116,9,0,18,59:25.3,3WK2UIVE2CVCY0CSKUK3
1244748,5,21453,106,6,0,30,08:29.0,MKX403O3KPV60Z02G3PV
5124193,6,1645,317,1,0,6,22:04.8,QN1O99PPQ79ITE7296TW
3990198,12,14432,289,4,0,48,10:56.4,MTLYU48PSAC0YFUOTGAL
1294055,9,82545,235,21,0,189,34:08.3,41SSBR0BPGODOJJLLZTI
5164524,13,45559,155,12,0,156,04:18.4,Y59AVWYP6VMVM0FQUAAJ
5417071,21,73121,239,19,0,399,42:34.9,3ZKF18RWS7SLDSJIDH75
5845666,6,42587,330,11,0.2,66,21:41.1,S7H7GQMM4HJJYRDPQQHL
6643596,23,27712,102,8,0,184,49:03.6,YY5B3Q1MIGORSLCF3HZ2
2620658,3,9041,256,3,0.2,9,54:14.3,11JPKL95HDRK6JFRX55K
940678,2,37294,391,10,0,20,18:38.1,CK5PN5962XEMJTVH1UZ9
321791,7,77773,25,20,0,140,31:25.3,38MMGVRC2960EIE1LOZO
6719956,9,86296,64,22,0,198,22:01.1,574A41F4X5M17ZI4LNDN
2522161,7,31909,174,9,0,63,29:25.3,WGRKAOI0F1O7RZ8H2MFS
1556977,13,20188,82,6,0,78,02:12.0,MGPUDD8LEK1G4IYBB0TI
